0.075975	0.298010
0.076273	0.297864
0.076570	0.297718
0.076868	0.297571
0.077166	0.297424
0.077463	0.297276
0.077760	0.297127
0.078057	0.296978
0.078354	0.296829
0.078651	0.296679
0.078947	0.296528
0.079244	0.296377
0.079540	0.296225
0.079836	0.296073
0.080132	0.295920
0.080428	0.295767
0.080724	0.295613
0.081019	0.295459
0.081315	0.295304
0.081610	0.295148
0.081905	0.294992
0.082200	0.294836
0.082495	0.294678
0.082789	0.294521
0.083084	0.294363
0.083378	0.294204
0.083672	0.294045
0.083966	0.293885
0.084260	0.293725
0.084554	0.293564
0.084847	0.293403
0.085140	0.293241
0.085434	0.293078
0.085727	0.292915
0.086019	0.292752
0.086312	0.292588
0.086605	0.292423
0.086897	0.292258
0.087189	0.292093
0.087481	0.291927
0.087773	0.291760
0.088065	0.291593
0.088356	0.291425
0.088648	0.291257
0.088939	0.291088
0.089230	0.290919
0.089521	0.290749
0.089811	0.290579
0.090102	0.290408
0.090392	0.290237
0.090682	0.290065
0.090972	0.289892
0.091262	0.289719
0.091552	0.289546
0.091841	0.289372
0.092130	0.289197
0.092419	0.289022
0.092708	0.288847
0.092997	0.288671
0.093286	0.288494
0.093574	0.288317
0.093862	0.288140
0.094150	0.287962
0.094438	0.287783
0.094726	0.287604
0.095013	0.287424
0.095301	0.287244
0.095588	0.287064
0.095875	0.286882
0.096162	0.286701
0.096448	0.286519
0.096735	0.286336
0.097021	0.286153
0.097307	0.285969
0.097593	0.285785
0.097879	0.285600
0.098164	0.285415
0.098449	0.285229
0.098735	0.285043
0.099020	0.284856
0.099304	0.284669
0.099589	0.284481
0.099873	0.284293
0.100157	0.284104
0.100441	0.283915
0.100725	0.283725
0.101009	0.283535
0.101292	0.283344
0.101576	0.283152
0.101859	0.282961
0.102142	0.282768
0.102424	0.282576
0.102707	0.282382
0.102989	0.282189
0.103271	0.281994
0.103553	0.281799
0.103835	0.281604
0.104116	0.281408
0.104397	0.281212
0.104679	0.281015
0.104960	0.280818
0.105240	0.280620
0.105521	0.280422
0.105801	0.280223
0.106081	0.280024
0.106361	0.279825
0.106641	0.279624
0.106920	0.279424
0.107200	0.279222
0.107479	0.279021
0.107758	0.278819
0.108036	0.278616
0.108315	0.278413
0.108593	0.278209
0.108871	0.278005
0.109149	0.277800
0.109427	0.277595
0.109704	0.277390
0.109982	0.277184
0.110259	0.276977
0.110536	0.276770
0.110812	0.276563
0.111089	0.276355
0.111365	0.276146
0.111641	0.275937
0.111917	0.275728
0.112193	0.275518
0.112468	0.275308
0.112743	0.275097
0.113018	0.274885
0.113293	0.274674
0.113568	0.274461
0.113842	0.274248
0.114116	0.274035
0.114390	0.273822
0.114664	0.273607
0.114937	0.273393
0.115210	0.273177
0.115484	0.272962
0.115756	0.272746
0.116029	0.272529
0.116301	0.272312
0.116574	0.272095
0.116846	0.271877
0.117117	0.271658
0.117389	0.271439
0.117660	0.271220
0.117931	0.271000
0.118202	0.270780
0.118473	0.270559
0.118743	0.270338
0.119014	0.270116
0.119284	0.269894
0.119553	0.269671
0.119823	0.269448
0.120092	0.269225
0.120361	0.269001
0.120630	0.268776
0.120899	0.268551
0.121167	0.268326
0.121436	0.268100
0.121704	0.267873
0.121971	0.267647
0.122239	0.267419
0.122506	0.267192
0.122773	0.266964
0.123040	0.266735
0.123307	0.266506
0.123573	0.266276
0.123839	0.266046
0.124105	0.265816
0.124371	0.265585
0.124636	0.265354
0.124902	0.265122
0.125167	0.264890
0.125431	0.264657
0.125696	0.264424
0.125960	0.264190
0.126224	0.263956
0.126488	0.263722
0.126752	0.263487
0.127015	0.263251
0.127278	0.263015
0.127541	0.262779
0.127804	0.262542
0.128066	0.262305
0.128328	0.262067
0.128590	0.261829
0.128852	0.261591
0.129114	0.261352
0.129375	0.261113
0.129636	0.260873
0.129897	0.260632
0.130157	0.260392
0.130417	0.260151
0.130677	0.259909
0.130937	0.259667
0.131197	0.259424
0.131456	0.259181
0.131715	0.258938
0.131974	0.258694
0.132232	0.258450
0.132491	0.258205
0.132749	0.257960
0.133007	0.257715
0.133264	0.257469
0.133522	0.257222
0.133779	0.256976
0.134036	0.256728
0.134292	0.256481
0.134549	0.256232
0.134805	0.255984
0.135061	0.255735
0.135316	0.255485
0.135572	0.255236
0.135827	0.254985
0.136081	0.254735
0.136336	0.254484
0.136590	0.254232
0.136845	0.253980
0.137098	0.253728
0.137352	0.253475
0.137605	0.253222
0.137858	0.252968
0.138111	0.252714
0.138364	0.252459
0.138616	0.252204
0.138868	0.251949
0.139120	0.251693
0.139372	0.251437
0.139623	0.251180
0.139874	0.250923
0.140125	0.250666
0.140375	0.250408
0.140626	0.250150
0.140876	0.249891
0.141125	0.249632
0.141375	0.249372
0.141624	0.249113
0.141873	0.248852
0.142122	0.248591
0.142370	0.248330
0.142619	0.248069
0.142866	0.247807
0.143114	0.247544
0.143362	0.247281
0.143609	0.247018
0.143856	0.246755
0.144102	0.246491
0.144349	0.246226
0.144595	0.245961
0.144841	0.245696
0.145086	0.245430
0.145331	0.245164
0.145576	0.244898
0.145821	0.244631
0.146066	0.244364
0.146310	0.244096
0.146554	0.243828
0.146798	0.243559
0.147041	0.243290
0.147284	0.243021
0.147527	0.242752
0.147770	0.242481
0.148012	0.242211
0.148254	0.241940
0.148496	0.241669
0.148737	0.241397
0.148979	0.241125
0.149220	0.240853
0.149460	0.240580
0.149701	0.240307
0.149941	0.240033
0.150181	0.239759
0.150420	0.239484
0.150660	0.239210
0.150899	0.238934
0.151138	0.238659
0.151376	0.238383
0.151614	0.238107
0.151852	0.237830
0.152090	0.237553
0.152328	0.237275
0.152565	0.236997
0.152802	0.236719
0.153038	0.236440
0.153274	0.236161
0.153510	0.235882
0.153746	0.235602
0.153982	0.235322
0.154217	0.235041
0.154452	0.234760
0.154686	0.234479
0.154921	0.234197
0.155155	0.233915
0.155389	0.233632
0.155622	0.233349
0.155855	0.233066
0.156088	0.232783
0.156321	0.232499
0.156553	0.232214
0.156785	0.231929
0.157017	0.231644
0.157248	0.231359
0.157480	0.231073
0.157711	0.230787
0.157941	0.230500
0.158172	0.230213
0.158402	0.229926
0.158631	0.229638
0.158861	0.229350
0.159090	0.229061
0.159319	0.228772
0.159548	0.228483
0.159776	0.228194
0.160004	0.227904
0.160232	0.227613
0.160459	0.227323
0.160687	0.227032
0.160913	0.226740
0.161140	0.226448
0.161366	0.226156
0.161592	0.225864
0.161818	0.225571
0.162043	0.225278
0.162269	0.224984
0.162493	0.224690
0.162718	0.224396
0.162942	0.224101
0.163166	0.223806
0.163390	0.223511
0.163613	0.223215
0.163836	0.222919
0.164059	0.222623
0.164282	0.222326
0.164504	0.222029
0.164726	0.221731
0.164947	0.221433
0.165168	0.221135
0.165389	0.220837
0.165610	0.220538
0.165830	0.220239
0.166051	0.219939
0.166270	0.219639
0.166490	0.219339
0.166709	0.219038
0.166928	0.218737
0.167147	0.218436
0.167365	0.218134
0.167583	0.217832
0.167800	0.217530
0.168018	0.217227
0.168235	0.216924
0.168452	0.216620
0.168668	0.216317
0.168884	0.216013
0.169100	0.215708
0.169316	0.215403
0.169531	0.215098
0.169746	0.214793
0.169961	0.214487
0.170175	0.214181
0.170389	0.213874
0.170603	0.213568
0.170816	0.213261
0.171029	0.212953
0.171242	0.212645
0.171454	0.212337
0.171667	0.212029
0.171879	0.211720
0.172090	0.211411
0.172301	0.211101
0.172512	0.210791
0.172723	0.210481
0.172933	0.210171
0.173143	0.209860
0.173353	0.209549
0.173562	0.209238
0.173771	0.208926
0.173980	0.208614
0.174189	0.208301
0.174397	0.207988
0.174605	0.207675
0.174812	0.207362
0.175019	0.207048
0.175226	0.206734
0.175433	0.206420
0.175639	0.206105
0.175845	0.205790
0.176051	0.205475
0.176256	0.205159
0.176461	0.204843
0.176666	0.204527
0.176870	0.204210
0.177074	0.203893
0.177278	0.203576
0.177481	0.203259
0.177684	0.202941
0.177887	0.202623
0.178090	0.202304
0.178292	0.201985
0.178494	0.201666
0.178695	0.201347
0.178896	0.201027
0.179097	0.200707
0.179298	0.200386
0.179498	0.200066
0.179698	0.199745
0.179897	0.199423
0.180097	0.199102
0.180296	0.198780
0.180494	0.198458
0.180693	0.198135
0.180891	0.197812
0.181088	0.197489
0.181285	0.197166
0.181482	0.196842
0.181679	0.196518
0.181876	0.196194
0.182072	0.195869
0.182267	0.195544
0.182463	0.195219
0.182658	0.194893
0.182852	0.194567
0.183047	0.194241
0.183241	0.193915
0.183435	0.193588
0.183628	0.193261
0.183821	0.192934
0.184014	0.192606
0.184206	0.192278
0.184399	0.191950
0.184590	0.191621
0.184782	0.191292
0.184973	0.190963
0.185164	0.190634
0.185354	0.190304
0.185544	0.189974
0.185734	0.189644
0.185924	0.189313
0.186113	0.188983
0.186302	0.188651
0.186490	0.188320
0.186678	0.187988
0.186866	0.187656
0.187053	0.187324
0.187241	0.186991
0.187427	0.186659
0.187614	0.186325
0.187800	0.185992
0.187986	0.185658
0.188171	0.185324
0.188357	0.184990
0.188541	0.184655
0.188726	0.184321
0.188910	0.183986
0.189094	0.183650
0.189277	0.183314
0.189461	0.182979
0.189643	0.182642
0.189826	0.182306
0.190008	0.181969
0.190190	0.181632
0.190371	0.181295
0.190552	0.180957
0.190733	0.180619
0.190914	0.180281
0.191094	0.179943
0.191273	0.179604
0.191453	0.179265
0.191632	0.178926
0.191811	0.178586
0.191989	0.178246
0.192167	0.177906
0.192345	0.177566
0.192522	0.177225
0.192699	0.176885
0.192876	0.176544
0.193052	0.176202
0.193229	0.175861
0.193404	0.175519
0.193580	0.175176
0.193755	0.174834
0.193929	0.174491
0.194104	0.174148
0.194278	0.173805
0.194451	0.173462
0.194624	0.173118
0.194797	0.172774
0.194970	0.172430
0.195142	0.172085
0.195314	0.171740
0.195486	0.171395
0.195657	0.171050
0.195828	0.170705
0.195998	0.170359
0.196169	0.170013
0.196338	0.169666
0.196508	0.169320
0.196677	0.168973
0.196846	0.168626
0.197014	0.168279
0.197182	0.167931
0.197350	0.167583
0.197518	0.167235
0.197685	0.166887
0.197851	0.166538
0.198018	0.166189
0.198184	0.165840
0.198349	0.165491
0.198515	0.165142
0.198680	0.164792
0.198844	0.164442
0.199009	0.164091
0.199172	0.163741
0.199336	0.163390
0.199499	0.163039
0.199662	0.162688
0.199825	0.162336
0.199987	0.161985
0.200149	0.161633
0.200310	0.161280
0.200471	0.160928
0.200632	0.160575
0.200792	0.160222
0.200952	0.159869
0.201112	0.159516
0.201271	0.159162
0.201430	0.158808
0.201589	0.158454
0.201747	0.158100
0.201905	0.157745
0.202063	0.157390
0.202220	0.157035
0.202377	0.156680
0.202533	0.156325
0.202689	0.155969
0.202845	0.155613
0.203001	0.155257
0.203156	0.154900
0.203310	0.154544
0.203465	0.154187
0.203619	0.153830
0.203773	0.153472
0.203926	0.153115
0.204079	0.152757
0.204231	0.152399
0.204384	0.152041
0.204535	0.151682
0.204687	0.151323
0.204838	0.150965
0.204989	0.150605
0.205139	0.150246
0.205289	0.149887
0.205439	0.149527
0.205588	0.149167
0.205737	0.148807
0.205886	0.148446
0.206034	0.148085
0.206182	0.147725
0.206330	0.147363
0.206477	0.147002
0.206624	0.146641
0.206770	0.146279
0.206916	0.145917
0.207062	0.145555
0.207207	0.145192
0.207352	0.144830
0.207497	0.144467
0.207641	0.144104
0.207785	0.143741
0.207929	0.143377
0.208072	0.143014
0.208215	0.142650
0.208357	0.142286
0.208499	0.141922
0.208641	0.141557
0.208783	0.141193
0.208924	0.140828
0.209064	0.140463
0.209204	0.140097
0.209344	0.139732
0.209484	0.139366
0.209623	0.139000
0.209762	0.138634
0.209900	0.138268
0.210038	0.137901
0.210176	0.137535
0.210314	0.137168
0.210451	0.136801
0.210587	0.136433
0.210723	0.136066
0.210859	0.135698
0.210995	0.135330
0.211130	0.134962
0.211265	0.134594
0.211399	0.134225
0.211533	0.133857
0.211667	0.133488
0.211800	0.133119
0.211933	0.132750
0.212066	0.132380
0.212198	0.132011
0.212330	0.131641
0.212461	0.131271
0.212592	0.130901
0.212723	0.130530
0.212853	0.130160
0.212983	0.129789
0.213113	0.129418
0.213242	0.129047
0.213371	0.128676
0.213499	0.128304
0.213628	0.127932
0.213755	0.127560
0.213883	0.127188
0.214010	0.126816
0.214136	0.126444
0.214263	0.126071
0.214388	0.125698
0.214514	0.125325
0.214639	0.124952
0.214764	0.124579
0.214888	0.124205
0.215012	0.123832
0.215136	0.123458
0.215259	0.123084
0.215382	0.122710
0.215505	0.122335
0.215627	0.121961
0.215749	0.121586
0.215870	0.121211
0.215991	0.120836
0.216112	0.120461
0.216232	0.120085
0.216352	0.119710
0.216471	0.119334
0.216590	0.118958
0.216709	0.118582
0.216828	0.118206
0.216946	0.117829
0.217063	0.117453
0.217181	0.117076
0.217297	0.116699
0.217414	0.116322
0.217530	0.115944
0.217646	0.115567
0.217761	0.115189
0.217876	0.114812
0.217991	0.114434
0.218105	0.114056
0.218219	0.113677
0.218332	0.113299
0.218446	0.112920
0.218558	0.112542
0.218671	0.112163
0.218783	0.111784
0.218894	0.111404
0.219005	0.111025
0.219116	0.110645
0.219227	0.110266
0.219337	0.109886
0.219446	0.109506
0.219556	0.109126
0.219665	0.108745
0.219773	0.108365
0.219881	0.107984
0.219989	0.107603
0.220097	0.107223
0.220204	0.106841
0.220310	0.106460
0.220417	0.106079
0.220522	0.105697
0.220628	0.105316
0.220733	0.104934
0.220838	0.104552
0.220942	0.104170
0.221046	0.103787
0.221150	0.103405
0.221253	0.103022
0.221356	0.102640
0.221458	0.102257
0.221560	0.101874
0.221662	0.101491
0.221763	0.101107
0.221864	0.100724
0.221965	0.100340
0.222065	0.099957
0.222165	0.099573
0.222264	0.099189
0.222363	0.098805
0.222462	0.098420
0.222560	0.098036
0.222658	0.097651
0.222755	0.097267
0.222852	0.096882
0.222949	0.096497
0.223045	0.096112
0.223141	0.095726
0.223237	0.095341
0.223332	0.094955
0.223427	0.094570
0.223521	0.094184
0.223615	0.093798
0.223709	0.093412
0.223802	0.093026
0.223895	0.092640
0.223987	0.092253
0.224079	0.091867
0.224171	0.091480
0.224262	0.091093
0.224353	0.090706
0.224444	0.090319
0.224534	0.089932
0.224623	0.089545
0.224713	0.089157
0.224802	0.088769
0.224890	0.088382
0.224978	0.087994
0.225066	0.087606
0.225154	0.087218
0.225241	0.086830
0.225327	0.086441
0.225414	0.086053
0.225499	0.085664
0.225585	0.085276
0.225670	0.084887
0.225755	0.084498
0.225839	0.084109
0.225923	0.083720
0.226006	0.083331
0.226090	0.082941
0.226172	0.082552
0.226255	0.082162
0.226337	0.081772
0.226418	0.081382
0.226499	0.080992
0.226580	0.080602
0.226661	0.080212
0.226741	0.079822
0.226820	0.079431
0.226899	0.079041
0.226978	0.078650
0.227057	0.078260
0.227135	0.077869
0.227213	0.077478
0.227290	0.077087
0.227367	0.076696
0.227443	0.076304
0.227519	0.075913
0.227595	0.075521
0.227670	0.075130
0.227745	0.074738
0.227820	0.074346
0.227894	0.073954
0.227968	0.073562
0.228041	0.073170
0.228114	0.072778
0.228187	0.072386
0.228259	0.071993
0.228331	0.071601
0.228402	0.071208
0.228473	0.070815
0.228544	0.070423
0.228614	0.070030
0.228684	0.069637
0.228753	0.069243
0.228822	0.068850
0.228891	0.068457
0.228959	0.068064
0.229027	0.067670
0.229094	0.067276
0.229162	0.066883
0.229228	0.066489
0.229295	0.066095
0.229360	0.065701
0.229426	0.065307
0.229491	0.064913
0.229556	0.064519
0.229620	0.064124
0.229684	0.063730
0.229748	0.063336
0.229811	0.062941
0.229873	0.062546
0.229936	0.062152
0.229998	0.061757
0.230059	0.061362
0.230120	0.060967
0.230181	0.060572
0.230242	0.060176
0.230302	0.059781
0.230361	0.059386
0.230420	0.058990
0.230479	0.058595
0.230538	0.058199
0.230596	0.057804
0.230653	0.057408
0.230710	0.057012
0.230767	0.056616
0.230824	0.056220
0.230880	0.055824
0.230935	0.055428
0.230990	0.055032
0.231045	0.054635
0.231100	0.054239
0.231154	0.053843
0.231207	0.053446
0.231261	0.053049
0.231314	0.052653
0.231366	0.052256
0.231418	0.051859
0.231470	0.051462
0.231521	0.051065
0.231572	0.050668
0.231622	0.050271
0.231672	0.049874
0.231722	0.049477
0.231771	0.049080
0.231820	0.048682
0.231869	0.048285
0.231917	0.047887
0.231964	0.047490
0.232012	0.047092
0.232059	0.046694
0.232105	0.046297
0.232151	0.045899
0.232197	0.045501
0.232242	0.045103
0.232287	0.044705
0.232332	0.044307
0.232376	0.043909
0.232419	0.043510
0.232463	0.043112
0.232506	0.042714
0.232548	0.042315
0.232590	0.041917
0.232632	0.041518
0.232673	0.041120
0.232714	0.040721
0.232755	0.040323
0.232795	0.039924
0.232835	0.039525
0.232874	0.039126
0.232913	0.038727
0.232951	0.038328
0.232990	0.037929
0.233027	0.037530
0.233065	0.037131
0.233102	0.036732
0.233138	0.036333
0.233174	0.035934
0.233210	0.035534
0.233245	0.035135
0.233280	0.034736
0.233315	0.034336
0.233349	0.033937
0.233383	0.033537
0.233416	0.033138
0.233449	0.032738
0.233481	0.032338
0.233514	0.031939
0.233545	0.031539
0.233577	0.031139
0.233608	0.030739
0.233638	0.030339
0.233668	0.029939
0.233698	0.029539
0.233727	0.029139
0.233756	0.028739
0.233785	0.028339
0.233813	0.027939
0.233841	0.027539
0.233868	0.027139
0.233895	0.026738
0.233922	0.026338
0.233948	0.025938
0.233973	0.025537
0.233999	0.025137
0.234024	0.024737
0.234048	0.024336
0.234072	0.023936
0.234096	0.023535
0.234119	0.023135
0.234142	0.022734
0.234165	0.022333
0.234187	0.021933
0.234209	0.021532
0.234230	0.021131
0.234251	0.020731
0.234272	0.020330
0.234292	0.019929
0.234311	0.019528
0.234331	0.019127
0.234350	0.018726
0.234368	0.018325
0.234386	0.017925
0.234404	0.017524
0.234421	0.017123
0.234438	0.016722
0.234455	0.016321
0.234471	0.015919
0.234487	0.015518
0.234502	0.015117
0.234517	0.014716
0.234531	0.014315
0.234545	0.013914
0.234559	0.013513
0.234573	0.013112
0.234585	0.012710
0.234598	0.012309
0.234610	0.011908
0.234622	0.011507
0.234633	0.011105
0.234644	0.010704
0.234654	0.010303
0.234665	0.009901
0.234674	0.009500
0.234684	0.009099
0.234692	0.008697
0.234701	0.008296
0.234709	0.007895
0.234717	0.007493
0.234724	0.007092
0.234731	0.006690
0.234737	0.006289
0.234744	0.005887
0.234749	0.005486
0.234754	0.005085
0.234759	0.004683
0.234764	0.004282
0.234768	0.003880
0.234772	0.003479
0.234775	0.003077
0.234778	0.002676
0.234780	0.002274
0.234782	0.001873
0.234784	0.001471
0.234785	0.001070
0.234786	0.000668
0.234787	0.000267
0.234787	-0.000135
0.234786	-0.000536
0.234786	-0.000938
0.234784	-0.001339
0.234783	-0.001741
0.234781	-0.002142
0.234779	-0.002544
0.234776	-0.002945
0.234773	-0.003347
0.234769	-0.003748
0.234765	-0.004150
0.234761	-0.004551
0.234756	-0.004953
0.234751	-0.005354
0.234745	-0.005756
0.234739	-0.006157
0.234733	-0.006559
0.234726	-0.006960
0.234719	-0.007361
0.234712	-0.007763
0.234704	-0.008164
0.234695	-0.008566
0.234687	-0.008967
0.234677	-0.009368
0.234668	-0.009770
0.234658	-0.010171
0.234647	-0.010572
0.234637	-0.010974
0.234626	-0.011375
0.234614	-0.011776
0.234602	-0.012178
0.234590	-0.012579
0.234577	-0.012980
0.234564	-0.013381
0.234550	-0.013783
0.234536	-0.014184
0.234522	-0.014585
0.234507	-0.014986
0.234492	-0.015387
0.234476	-0.015788
0.234460	-0.016189
0.234444	-0.016590
0.234427	-0.016991
0.234410	-0.017392
0.234392	-0.017793
0.234374	-0.018194
0.234356	-0.018595
0.234337	-0.018996
0.234318	-0.019397
0.234298	-0.019798
0.234278	-0.020199
0.234258	-0.020600
0.234237	-0.021000
0.234216	-0.021401
0.234194	-0.021802
0.234172	-0.022203
0.234150	-0.022603
0.234127	-0.023004
0.234104	-0.023405
0.234080	-0.023805
0.234056	-0.024206
0.234032	-0.024606
0.234007	-0.025007
0.233982	-0.025407
0.233956	-0.025807
0.233930	-0.026208
0.233904	-0.026608
0.233877	-0.027008
0.233850	-0.027409
0.233822	-0.027809
0.233794	-0.028209
0.233766	-0.028609
0.233737	-0.029009
0.233708	-0.029409
0.233678	-0.029809
0.233648	-0.030209
0.233618	-0.030609
0.233587	-0.031009
0.233556	-0.031409
0.233524	-0.031809
0.233492	-0.032209
0.233460	-0.032609
0.233427	-0.033008
0.233394	-0.033408
0.233360	-0.033807
0.233326	-0.034207
0.233292	-0.034607
0.233257	-0.035006
0.233222	-0.035405
0.233186	-0.035805
0.233150	-0.036204
0.233114	-0.036603
0.233077	-0.037003
0.233040	-0.037402
0.233002	-0.037801
0.232964	-0.038200
0.232926	-0.038599
0.232887	-0.038998
0.232848	-0.039397
0.232808	-0.039796
0.232768	-0.040194
0.232728	-0.040593
0.232687	-0.040992
0.232646	-0.041391
0.232604	-0.041789
0.232562	-0.042188
0.232520	-0.042586
0.232477	-0.042984
0.232434	-0.043383
0.232390	-0.043781
0.232346	-0.044179
0.232302	-0.044578
0.232257	-0.044976
0.232212	-0.045374
0.232166	-0.045772
0.232120	-0.046170
0.232074	-0.046567
0.232027	-0.046965
0.231980	-0.047363
0.231932	-0.047761
0.231884	-0.048158
0.231836	-0.048556
0.231787	-0.048953
0.231738	-0.049351
0.231689	-0.049748
0.231639	-0.050145
0.231588	-0.050542
0.231538	-0.050939
0.231486	-0.051337
0.231435	-0.051734
0.231383	-0.052130
0.231331	-0.052527
0.231278	-0.052924
0.231225	-0.053321
0.231171	-0.053717
0.231117	-0.054114
0.231063	-0.054510
0.231008	-0.054907
0.230953	-0.055303
0.230898	-0.055699
0.230842	-0.056096
0.230785	-0.056492
0.230729	-0.056888
0.230672	-0.057284
0.230614	-0.057679
0.230556	-0.058075
0.230498	-0.058471
0.230439	-0.058867
0.230380	-0.059262
0.230321	-0.059658
0.230261	-0.060053
0.230201	-0.060448
0.230140	-0.060843
0.230079	-0.061239
0.230018	-0.061634
0.229956	-0.062029
0.229894	-0.062423
0.229831	-0.062818
0.229768	-0.063213
0.229705	-0.063607
0.229641	-0.064002
0.229577	-0.064396
0.229512	-0.064791
0.229447	-0.065185
0.229382	-0.065579
0.229316	-0.065973
0.229250	-0.066367
0.229183	-0.066761
0.229116	-0.067155
0.229049	-0.067549
0.228981	-0.067942
0.228913	-0.068336
0.228844	-0.068729
0.228775	-0.069123
0.228706	-0.069516
0.228636	-0.069909
0.228566	-0.070302
0.228496	-0.070695
0.228425	-0.071088
0.228354	-0.071481
0.228282	-0.071873
0.228210	-0.072266
0.228137	-0.072658
0.228065	-0.073051
0.227991	-0.073443
0.227918	-0.073835
0.227844	-0.074227
0.227769	-0.074619
0.227694	-0.075011
0.227619	-0.075403
0.227544	-0.075794
0.227468	-0.076186
0.227391	-0.076577
0.227314	-0.076968
0.227237	-0.077360
